user_id,plan,country,device,tenure_months,watch_hours_t_minus_3,watch_hours_t_minus_2,watch_hours_t_minus_1,watch_hours_next_month
3027973,free,AU,mobile,31,4.81,5.56,5.32,1.29
3027974,standard,DE,mobile,15,6.93,6.81,7.15,12.43
3027975,standard,BR,tv,25,4.13,4.56,4.26,0.0
3027976,standard,DE,mobile,29,9.73,10.08,9.83,7.92
3027977,standard,DE,mobile,39,16.08,16.84,18.03,0.0
3027978,standard,DE,tv,32,10.11,10.22,10.72,7.97
3027979,premium,SE,tv,53,14.11,12.88,12.07,13.08
3027980,free,FR,tv,59,4.64,5.21,4.9,9.06
3027981,free,US,tv,42,10.01,11.28,10.41,12.43
3027982,standard,IT,tv,36,9.08,9.2,12.04,13.87
3027983,premium,US,mobile,32,5.63,5.45,6.03,7.72
3027984,free,FR,tv,30,7.47,7.4,6.92,8.37
3027985,premium,US,web,44,4.65,4.36,4.19,4.96
3027986,standard,FR,web,26,18.57,19.23,19.16,21.45
3027987,standard,US,mobile,43,42.05,38.45,42.32,36.83
3027988,standard,US,web,23,5.78,6.98,7.09,7.06
3027989,standard,AU,web,4,13.12,13.91,13.68,12.86
3027990,standard,BR,mobile,14,15.36,20.59,20.12,16.02
3027991,standard,FR,tv,47,12.14,11.12,11.25,6.98
3027992,free,FR,web,19,13.44,15.23,16.27,15.4
3027993,premium,CA,tv,54,10.68,9.27,8.95,8.37
3027994,premium,ES,tv,48,32.45,28.12,25.47,17.47
3027995,standard,ES,mobile,5,8.55,7.55,7.22,10.26
3027996,free,GB,tv,51,8.71,9.68,10.62,8.65
3027997,free,FR,tv,38,16.02,14.7,15.88,18.47
3027998,free,US,mobile,38,13.58,12.75,12.46,7.69
3027999,free,DE,tv,1,20.72,19.71,20.47,23.52
3028000,standard,DE,web,22,2.73,3.55,3.97,0.51
3028001,premium,CA,web,30,12.42,14.0,14.49,15.12
3028002,standard,FR,mobile,29,7.33,8.2,8.11,0.0
3028003,free,FR,tv,36,10.55,9.87,9.58,5.99
3028004,premium,JP,tv,31,11.29,12.98,12.8,16.9
3028005,premium,SE,mobile,15,10.78,11.73,10.96,11.22
3028006,standard,US,tv,30,24.85,28.59,29.4,27.55
3028007,free,US,tv,8,17.72,15.45,15.83,19.69
3028008,standard,GB,tv,36,1.89,1.83,1.68,3.77
3028009,free,US,mobile,17,16.14,16.14,16.75,10.55
3028010,free,SE,web,48,18.33,16.42,16.18,15.46
3028011,standard,US,web,50,8.9,8.15,7.57,8.53
3028012,standard,FR,tv,34,11.16,11.97,11.69,8.47
3028013,free,GB,tv,31,8.99,9.68,11.05,11.21
3028014,premium,IT,mobile,24,12.53,11.44,11.45,13.74
3028015,premium,AU,tv,18,8.25,7.66,7.22,1.86
3028016,standard,ES,mobile,42,3.64,4.04,4.18,4.58
3028017,free,FR,mobile,51,41.37,35.44,34.08,35.24
3028018,free,ES,tv,11,11.03,9.94,9.32,13.12
3028019,standard,FR,tv,54,4.58,5.34,5.94,2.35
3028020,standard,US,tv,32,16.88,15.49,16.0,17.44
3028021,standard,US,tv,38,8.08,8.47,8.45,0.0
3028022,free,FR,tv,6,10.68,10.43,10.74,11.13
3028023,free,US,mobile,11,6.24,5.55,5.85,1.56
3028024,free,BR,mobile,1,17.86,19.82,19.3,18.02
3028025,standard,FR,mobile,31,20.38,19.79,19.63,14.5
3028026,free,DE,tv,7,16.94,15.27,14.67,14.72
3028027,free,US,tv,20,4.18,3.88,4.33,9.32
3028028,standard,GB,mobile,30,14.66,16.64,15.6,21.57
3028029,premium,DE,mobile,4,6.56,6.76,6.34,2.85
3028030,free,FR,tv,44,10.09,9.73,9.78,9.05
3028031,free,NL,mobile,59,1.96,2.1,2.19,4.29
3028032,standard,DE,tv,48,23.12,22.05,21.87,16.97
3028033,premium,CA,web,6,11.42,10.81,10.74,6.58
3028034,free,CA,tv,32,8.68,9.08,10.06,3.85
3028035,free,US,tv,19,22.06,24.13,22.26,21.75
3028036,standard,SE,mobile,19,3.01,2.97,2.77,1.09
3028037,free,IT,mobile,17,6.27,6.33,6.32,3.31
3028038,premium,DE,mobile,44,10.84,10.19,10.87,9.31
3028039,standard,BR,tv,17,2.09,2.06,2.06,0.0
3028040,free,DE,mobile,31,18.31,15.93,15.01,15.2
3028041,premium,DE,mobile,14,5.67,5.71,5.43,4.45
3028042,standard,US,mobile,20,28.25,25.36,24.17,27.16
3028043,free,NL,mobile,33,3.62,4.36,4.72,4.88
3028044,free,JP,tv,21,21.25,23.18,24.65,19.4
3028045,standard,FR,tv,46,6.27,6.12,5.66,0.0
3028046,premium,GB,mobile,19,25.04,23.2,25.69,26.93
3028047,free,FR,tv,12,7.03,6.85,7.83,12.46
3028048,free,SE,web,43,5.81,6.6,6.41,12.65
3028049,premium,US,tv,47,52.81,52.18,50.57,51.8
3028050,free,FR,tv,13,21.98,21.33,19.91,16.98
3028051,free,BR,tv,34,11.27,10.18,11.24,7.94
3028052,free,ES,tv,46,4.34,3.96,3.69,8.25
3028053,standard,DE,mobile,59,6.07,5.54,5.58,4.94
3028054,standard,ES,mobile,48,12.93,12.75,12.07,12.18
3028055,free,BR,tv,32,6.33,6.74,7.25,6.88
3028056,free,FR,web,46,7.33,6.89,6.34,5.65
3028057,standard,US,mobile,52,8.62,8.63,8.54,7.28
3028058,standard,DE,mobile,47,24.48,23.25,22.22,21.78
3028059,free,ES,tv,22,49.68,45.4,44.24,44.33
3028060,free,ES,web,28,6.93,6.05,6.18,8.74
3028061,standard,DE,mobile,42,7.57,8.23,7.89,11.09
3028062,free,ES,tv,36,17.26,18.07,18.24,16.22
3028063,free,FR,mobile,14,7.72,6.44,6.36,4.92
3028064,premium,US,tv,23,8.92,8.82,8.52,6.91
3028065,premium,GB,tv,5,9.1,11.24,10.87,16.5
3028066,free,US,tv,14,22.71,22.25,22.09,20.61
3028067,premium,AU,tv,43,3.72,3.67,3.66,1.55
3028068,standard,AU,mobile,10,11.96,11.68,10.65,8.58
3028069,premium,US,mobile,42,3.39,5.44,5.18,6.16
3028070,premium,US,mobile,4,26.06,25.69,25.09,0.0
3028071,standard,US,tv,33,15.01,14.12,13.69,9.76
3028072,free,DE,tv,6,7.63,7.91,7.74,9.07
3028073,free,AU,tv,50,11.19,10.49,11.07,11.44
3028074,standard,US,web,41,15.62,14.03,14.41,12.73
3028075,free,US,mobile,42,7.82,7.27,6.96,7.91
3028076,standard,GB,tv,16,7.43,6.9,7.84,9.24
3028077,free,GB,tv,30,9.03,9.54,9.45,9.79
3028078,premium,ES,tv,40,12.31,10.55,10.3,7.77
3028079,premium,IT,tv,34,19.61,20.98,23.34,19.34
3028080,free,BR,mobile,50,5.5,5.28,5.57,4.21
3028081,standard,DE,tv,46,13.26,13.63,13.09,11.84
3028082,standard,FR,tv,36,10.09,10.24,10.81,0.0
3028083,standard,ES,mobile,14,8.23,8.12,8.12,9.84
3028084,premium,GB,tv,20,17.98,22.16,20.37,21.04
3028085,standard,US,tv,15,12.69,12.64,11.62,11.11
3028086,free,NL,web,15,15.77,15.99,15.12,14.69
3028087,free,BR,mobile,18,30.38,29.77,28.55,27.87
3028088,free,DE,mobile,31,7.18,7.4,7.38,2.17
3028089,free,AU,tv,39,5.75,6.03,6.54,7.71
3028090,standard,ES,web,28,11.98,12.22,13.91,0.0
3028091,standard,JP,mobile,55,13.67,13.08,12.29,17.54
3028092,free,IT,tv,38,13.16,14.46,15.67,8.38
3028093,free,IT,tv,4,59.06,55.65,54.87,56.09
3028094,free,US,tv,27,23.13,24.18,26.89,28.52
3028095,free,DE,tv,13,6.03,5.14,5.21,7.0
3028096,standard,ES,tv,39,24.61,22.31,20.99,16.01
3028097,free,NL,tv,11,3.22,3.22,3.0,2.09
3028098,standard,JP,tv,47,14.53,13.63,13.82,11.8
3028099,premium,FR,tv,5,7.46,8.16,8.95,11.17
3028100,standard,IT,tv,27,16.34,16.42,16.77,0.0
3028101,standard,US,web,46,12.48,12.43,13.12,16.58
3028102,premium,IT,tv,32,13.23,11.76,11.11,10.88
3028103,free,US,mobile,58,11.98,12.23,13.05,12.94
3028104,free,GB,mobile,13,48.25,41.84,38.49,32.53
3028105,free,GB,mobile,38,39.73,42.25,43.6,0.0
3028106,free,SE,tv,36,29.85,25.52,24.03,22.76
3028107,free,ES,tv,32,17.56,16.74,18.68,18.19
3028108,standard,US,web,4,19.53,18.9,20.46,15.19
3028109,free,ES,web,54,7.19,7.69,7.7,8.9
3028110,free,ES,mobile,46,12.98,12.96,12.36,16.32
3028111,free,US,web,53,24.98,23.1,20.8,15.09
3028112,free,US,mobile,56,3.78,3.7,3.51,4.99
3028113,standard,JP,mobile,21,17.57,16.37,15.37,15.31
3028114,free,FR,tv,26,7.99,7.92,8.17,7.81
3028115,free,FR,tv,10,7.13,7.93,9.09,4.03
3028116,free,GB,tv,43,6.34,6.15,5.83,6.82
3028117,standard,US,mobile,15,13.59,14.21,14.8,14.59
3028118,free,DE,tv,21,9.44,8.22,7.98,7.98
3028119,standard,US,mobile,47,14.35,15.75,14.54,12.37
3028120,standard,US,tv,17,7.17,9.5,9.45,7.68
3028121,free,DE,tv,45,6.37,5.98,5.85,9.14
3028122,free,GB,web,52,31.27,29.3,28.33,30.0
3028123,standard,FR,tv,29,7.88,8.76,7.99,10.63
3028124,free,DE,tv,34,16.18,17.72,18.58,10.89
3028125,standard,IT,mobile,6,4.25,4.49,4.64,1.02
3028126,standard,IT,tv,29,11.97,12.28,11.74,15.08
3028127,free,US,tv,48,5.5,5.36,5.7,3.77
3028128,free,GB,tv,5,11.73,12.0,12.62,11.96
3028129,standard,US,web,34,14.53,14.93,14.91,13.61
3028130,standard,FR,mobile,39,15.05,15.3,15.89,17.02
3028131,free,DE,mobile,22,28.29,32.11,31.54,32.69
3028132,standard,ES,mobile,36,27.07,24.21,24.54,24.06
3028133,free,AU,mobile,56,4.49,4.11,3.9,0.97
3028134,premium,FR,tv,53,21.5,20.03,20.83,0.0
3028135,premium,DE,mobile,11,7.85,7.04,7.2,0.0
3028136,free,AU,mobile,41,19.46,18.28,19.76,18.93
3028137,free,DE,mobile,17,3.89,3.98,3.61,2.75
3028138,free,JP,web,33,8.67,8.29,9.12,4.22
3028139,standard,IT,mobile,18,19.68,18.07,17.47,15.26
3028140,free,SE,web,18,3.13,4.08,4.4,0.0
3028141,free,BR,web,56,30.91,29.4,28.58,26.34
3028142,standard,FR,tv,18,40.79,45.73,45.02,36.49
3028143,free,BR,tv,53,17.85,14.66,15.45,13.76
3028144,free,FR,tv,13,19.53,18.43,18.42,15.06
3028145,standard,BR,tv,40,25.03,26.05,25.41,20.86
3028146,standard,DE,mobile,55,4.78,5.4,6.03,5.89
3028147,standard,IT,mobile,27,5.62,6.08,6.06,0.77
3028148,free,FR,tv,1,14.29,13.05,14.12,16.92
3028149,standard,FR,mobile,9,38.43,33.56,31.99,36.09
3028150,standard,FR,mobile,58,21.14,21.81,23.36,21.78
3028151,free,US,tv,51,5.37,5.33,4.9,0.14
3028152,premium,FR,tv,40,26.58,24.38,24.07,20.4
3028153,free,FR,tv,3,44.82,39.73,37.83,31.56
3028154,free,SE,tv,28,1.35,1.5,1.52,4.55
3028155,premium,BR,tv,1,26.03,22.74,22.43,14.4
3028156,free,GB,mobile,14,12.97,13.08,12.23,0.0
3028157,premium,IT,web,27,29.31,32.44,34.25,34.04
3028158,free,US,tv,51,19.7,22.04,20.61,13.74
3028159,free,IT,web,34,18.19,16.94,17.84,18.72
3028160,free,GB,tv,48,10.18,10.46,11.27,6.98
3028161,free,FR,mobile,38,14.39,15.43,14.84,16.31
3028162,premium,ES,mobile,5,2.77,3.45,3.59,2.42
3028163,premium,CA,mobile,34,4.53,3.95,3.99,9.34
3028164,standard,US,tv,20,15.78,17.1,16.92,18.13
3028165,free,FR,tv,28,15.41,13.71,13.1,9.19
3028166,free,BR,tv,50,21.71,18.6,18.93,20.55
3028167,free,US,tv,27,10.56,9.22,9.86,6.53
3028168,free,DE,mobile,43,5.77,6.37,6.23,4.89
3028169,free,FR,mobile,15,11.57,9.82,9.79,9.25
3028170,free,FR,mobile,37,7.56,7.28,7.29,0.0
3028171,free,IT,web,13,17.28,18.19,22.18,21.26
3028172,standard,AU,tv,46,17.68,16.48,18.32,19.22
3028173,free,GB,tv,15,17.2,17.6,18.38,15.0
3028174,free,NL,tv,22,31.96,29.05,32.37,0.0
3028175,free,US,mobile,2,11.07,10.04,9.44,11.09
3028176,standard,FR,tv,47,3.66,4.02,4.07,2.14
3028177,standard,US,tv,14,9.31,8.58,9.26,3.88
3028178,free,US,mobile,20,13.64,15.02,14.51,18.86
3028179,premium,ES,tv,7,6.4,6.12,6.84,6.32
3028180,standard,AU,web,50,8.32,7.99,7.17,7.02
3028181,free,US,web,51,6.48,6.96,6.52,0.44
3028182,free,JP,mobile,32,24.29,21.41,20.48,18.01
3028183,premium,GB,mobile,39,20.04,18.96,17.87,18.4
3028184,free,FR,mobile,50,32.68,30.35,29.31,26.52
3028185,free,GB,tv,16,39.55,38.75,34.75,37.47
3028186,standard,DE,mobile,54,16.28,14.54,13.91,10.56
3028187,free,BR,tv,38,3.13,3.27,3.17,10.79
3028188,standard,BR,mobile,25,12.45,13.62,13.77,18.03
3028189,standard,ES,tv,49,12.34,13.93,13.4,7.04
3028190,standard,ES,mobile,22,15.58,15.86,15.58,16.54
3028191,standard,GB,mobile,52,6.15,6.07,6.38,6.4
3028192,standard,US,tv,47,5.02,5.71,5.25,6.62
3028193,free,JP,tv,44,12.17,13.91,14.47,0.0
3028194,premium,US,tv,39,3.59,3.49,3.47,0.0
3028195,free,GB,web,22,22.96,21.69,19.69,21.01
3028196,free,BR,tv,3,5.76,5.32,4.94,7.17
3028197,premium,FR,mobile,13,2.98,3.17,3.11,5.22
3028198,premium,DE,tv,29,18.75,17.07,18.02,11.22
3028199,standard,FR,mobile,57,10.81,9.61,10.08,4.66
3028200,free,US,mobile,17,4.17,3.65,3.29,3.19
3028201,free,ES,web,8,5.91,6.44,6.18,4.85
3028202,standard,JP,mobile,50,16.77,15.38,16.17,17.14
3028203,free,US,mobile,58,15.61,14.97,14.76,7.1
3028204,free,NL,tv,5,10.23,9.32,9.18,4.33
3028205,free,GB,mobile,55,13.41,14.38,13.89,9.97
3028206,premium,BR,web,42,9.68,8.82,8.31,0.0
3028207,premium,BR,tv,29,8.55,7.14,6.66,3.15
3028208,premium,ES,mobile,57,4.6,3.89,3.83,0.0
3028209,standard,DE,mobile,28,12.04,12.05,11.15,3.75
3028210,free,GB,mobile,48,12.79,13.06,13.81,9.1
3028211,free,IT,mobile,6,7.55,9.68,9.5,10.52
3028212,free,SE,tv,8,9.29,10.95,11.51,9.73
3028213,free,GB,mobile,54,19.95,18.5,22.46,18.42
3028214,standard,SE,tv,20,5.64,5.11,5.03,2.33
3028215,free,US,web,30,14.77,15.29,15.62,16.67
3028216,premium,BR,tv,1,3.98,3.51,3.38,0.0
3028217,free,GB,tv,1,43.23,50.64,54.12,52.32
3028218,free,FR,mobile,35,8.39,7.91,7.95,4.14
3028219,standard,DE,mobile,20,20.43,24.32,23.54,0.0
3028220,standard,BR,tv,31,13.12,11.36,10.76,12.92
3028221,free,ES,mobile,35,4.41,4.88,5.29,10.58
3028222,standard,GB,mobile,22,2.32,2.51,2.61,3.06
3028223,standard,BR,mobile,28,9.69,9.88,10.13,13.75
3028224,free,JP,mobile,7,8.83,9.97,9.98,0.0
3028225,free,FR,tv,20,13.07,13.4,13.47,12.86
3028226,premium,US,web,8,6.35,6.16,6.83,6.47
3028227,free,CA,web,28,8.59,8.81,9.51,10.22
3028228,free,US,mobile,28,13.86,13.66,13.44,0.0
3028229,free,NL,mobile,21,13.08,15.55,18.44,0.0
3028230,standard,GB,mobile,49,9.21,9.39,9.82,9.58
3028231,premium,US,web,55,3.02,3.5,3.3,2.34
3028232,free,IT,tv,40,8.7,8.19,8.43,7.08
3028233,premium,BR,mobile,12,5.9,5.83,6.17,8.3
3028234,premium,US,tv,16,10.71,10.27,11.69,10.8
3028235,free,FR,tv,24,14.94,14.04,13.59,7.37
3028236,standard,BR,tv,56,12.35,15.5,14.83,14.49
3028237,premium,IT,web,52,5.33,6.19,6.11,1.92
3028238,premium,FR,tv,3,5.45,5.87,6.92,1.97
3028239,standard,FR,tv,25,28.91,26.4,28.32,26.43
3028240,free,ES,mobile,28,7.79,6.93,6.77,8.36
3028241,free,GB,tv,30,12.74,13.18,11.73,5.95
3028242,free,BR,tv,1,9.94,11.09,12.58,11.03
3028243,standard,SE,web,30,2.97,2.61,2.51,0.13
3028244,free,ES,tv,53,11.66,12.02,12.44,12.6
3028245,standard,ES,tv,44,10.25,10.38,10.56,8.56
3028246,standard,GB,mobile,26,14.59,12.51,12.79,11.51
3028247,free,GB,tv,26,3.82,4.24,4.67,5.29
3028248,premium,CA,tv,8,5.83,5.92,5.75,12.17
3028249,free,FR,mobile,10,5.08,4.93,4.78,6.31
3028250,free,GB,tv,52,19.87,19.25,19.16,16.37
3028251,standard,US,web,49,10.69,12.26,11.85,11.21
3028252,free,IT,tv,18,5.76,6.15,6.28,2.93
3028253,free,BR,tv,42,6.06,5.9,5.57,9.65
3028254,premium,US,mobile,24,4.66,4.16,4.2,7.9
3028255,premium,BR,web,52,8.68,8.58,9.69,10.7
3028256,standard,ES,tv,53,11.92,11.87,11.96,8.31
3028257,free,AU,mobile,19,3.02,3.14,3.28,4.89
3028258,free,BR,mobile,9,3.68,4.29,4.49,5.49
3028259,free,BR,web,18,7.64,7.25,7.12,5.65
3028260,free,FR,tv,46,21.45,21.99,22.76,18.88
3028261,premium,CA,web,1,5.8,4.99,5.24,5.43
3028262,free,BR,tv,6,15.56,13.44,12.41,11.63
3028263,standard,NL,mobile,2,19.95,20.13,24.11,24.51
3028264,free,BR,tv,11,15.68,19.33,19.2,22.28
3028265,standard,NL,mobile,26,18.88,17.73,16.42,9.44
3028266,free,GB,tv,40,39.67,37.0,35.57,33.08
3028267,free,FR,tv,45,15.52,15.49,14.3,14.29
3028268,free,DE,tv,48,7.16,6.41,6.05,4.19
3028269,premium,US,mobile,6,27.4,28.37,29.87,28.12
3028270,standard,US,tv,47,10.8,11.49,12.6,14.61
3028271,standard,US,web,7,6.26,6.05,5.85,4.11
3028272,free,ES,tv,48,12.22,12.08,12.65,12.46
3028273,standard,BR,tv,23,2.5,2.41,2.71,2.45
3028274,standard,SE,tv,19,11.34,12.84,11.86,17.5
3028275,free,SE,web,45,3.05,2.74,2.68,8.61
3028276,standard,FR,mobile,55,7.82,6.66,6.4,2.68
3028277,premium,BR,mobile,6,4.73,5.37,5.82,9.33
3028278,premium,AU,web,7,6.17,5.57,5.34,2.69
3028279,premium,BR,mobile,37,10.35,10.83,10.25,6.55
3028280,free,FR,tv,28,5.33,6.3,6.5,8.99
3028281,free,AU,tv,21,11.18,12.0,13.28,15.89
3028282,free,DE,tv,15,22.02,24.36,25.29,23.49
3028283,free,GB,mobile,14,4.5,4.6,4.75,6.0
3028284,free,US,tv,51,19.06,21.73,21.65,19.57
3028285,free,NL,web,58,58.77,56.6,55.34,52.21
3028286,standard,SE,mobile,9,13.87,13.01,13.83,0.0
3028287,standard,BR,web,51,3.4,3.45,3.49,5.71
3028288,standard,US,mobile,1,23.82,21.13,21.29,13.66
3028289,premium,FR,mobile,12,10.43,9.95,10.25,12.86
3028290,free,CA,mobile,33,26.77,26.97,28.08,22.47
3028291,free,SE,mobile,26,6.33,5.73,5.62,7.61
3028292,standard,NL,tv,23,7.2,7.07,7.72,8.25
3028293,standard,BR,mobile,17,6.76,6.76,6.73,6.11
3028294,free,FR,web,19,10.1,9.8,9.78,13.44
3028295,premium,DE,mobile,29,4.14,5.72,6.72,9.92
3028296,free,FR,mobile,8,9.7,9.19,9.24,8.54
3028297,standard,DE,mobile,14,20.51,23.59,22.42,17.32
3028298,premium,FR,tv,15,14.55,12.68,12.7,14.09
3028299,free,DE,tv,4,16.43,18.25,16.94,12.92
3028300,standard,ES,mobile,1,30.59,28.81,26.5,0.0
3028301,free,NL,tv,29,6.02,6.27,7.47,5.69
3028302,free,FR,mobile,57,3.38,3.12,3.11,1.76
3028303,free,JP,mobile,39,10.35,9.97,10.41,0.0
3028304,standard,US,tv,33,6.59,6.13,6.04,5.76
3028305,standard,AU,mobile,24,19.83,24.23,23.49,21.15
3028306,premium,DE,tv,2,13.92,14.33,14.36,15.26
3028307,standard,FR,tv,11,24.94,23.25,21.66,24.74
3028308,free,BR,tv,44,13.61,14.87,14.39,10.8
3028309,premium,FR,tv,37,28.79,27.35,29.0,25.71
3028310,free,ES,web,53,17.97,16.93,16.3,14.3
3028311,standard,BR,mobile,48,4.88,4.44,4.46,2.82
3028312,free,DE,tv,51,8.59,8.01,7.28,13.14
3028313,standard,IT,web,20,8.0,10.02,10.13,8.13
3028314,premium,GB,mobile,44,34.5,33.94,34.19,37.01
3028315,free,FR,mobile,53,3.23,3.0,3.37,0.58
3028316,standard,IT,mobile,5,19.75,18.8,18.59,0.0
3028317,standard,AU,mobile,9,16.15,17.45,18.29,17.51
3028318,free,US,mobile,14,8.72,8.44,8.45,8.27
3028319,free,FR,mobile,24,44.73,47.44,44.75,43.11
3028320,standard,US,tv,15,5.86,5.45,5.43,6.69
3028321,free,ES,tv,4,7.3,7.24,7.56,8.77
3028322,free,CA,tv,38,19.17,17.47,16.97,15.6
3028323,standard,BR,mobile,43,10.95,9.85,10.63,13.09
3028324,standard,BR,web,21,13.36,14.49,14.99,0.0
3028325,free,US,tv,55,27.19,27.21,26.46,31.39
3028326,premium,ES,web,45,8.91,8.49,8.46,2.13
3028327,premium,DE,tv,35,2.35,2.44,2.46,2.94
3028328,premium,FR,mobile,3,27.15,23.84,25.21,28.16
3028329,standard,DE,tv,26,22.18,28.94,28.52,29.66
3028330,free,GB,tv,46,2.13,2.4,2.49,0.0
3028331,free,NL,mobile,34,8.5,7.6,8.49,12.01
3028332,premium,BR,web,51,12.89,12.87,12.59,11.78
3028333,premium,DE,tv,45,8.24,8.13,7.94,6.9
3028334,standard,DE,mobile,59,13.69,12.8,13.23,14.41
3028335,standard,BR,web,26,11.06,10.62,10.87,8.53
3028336,free,US,tv,10,10.81,10.55,10.6,6.98
3028337,standard,US,tv,50,15.38,14.7,15.14,17.24
3028338,free,JP,mobile,48,31.17,34.57,33.75,35.66
3028339,standard,BR,tv,20,3.54,3.84,4.19,4.55
3028340,standard,AU,tv,5,5.72,5.68,5.78,6.5
3028341,standard,SE,mobile,20,15.72,17.78,17.65,18.71
3028342,free,BR,tv,28,13.44,15.51,15.48,19.22
3028343,standard,US,tv,51,4.75,5.06,5.09,1.03
3028344,free,GB,web,24,4.83,5.35,5.7,4.85
3028345,free,DE,tv,46,12.51,11.12,10.33,8.16
3028346,free,US,tv,40,6.49,7.57,8.13,13.43
3028347,free,BR,mobile,2,4.55,4.62,4.67,11.13
3028348,free,US,mobile,7,49.49,47.97,42.49,46.34
3028349,free,FR,mobile,29,8.34,7.32,7.42,3.11
3028350,free,US,mobile,23,13.57,12.59,12.22,5.31
3028351,free,BR,tv,52,9.2,11.46,12.6,0.0
3028352,free,DE,mobile,44,10.89,10.46,10.31,9.61
3028353,standard,FR,tv,29,18.99,16.75,15.62,14.94
3028354,free,ES,tv,18,6.49,6.14,6.77,5.19
3028355,free,FR,tv,1,12.77,13.2,12.7,13.62
3028356,free,FR,tv,1,2.54,2.62,2.55,7.55
3028357,free,US,tv,34,5.53,5.37,4.99,1.46
3028358,standard,BR,web,1,11.16,11.33,11.46,12.4
3028359,premium,FR,tv,5,13.17,11.17,10.64,9.49
3028360,free,US,tv,6,3.99,3.74,3.74,9.81
3028361,free,US,tv,12,11.55,10.24,10.44,1.53
3028362,free,NL,tv,53,21.5,21.29,20.27,26.55
3028363,free,US,mobile,4,47.64,47.03,46.08,44.5
3028364,premium,GB,web,35,4.08,4.24,4.04,1.04
3028365,standard,FR,tv,52,5.47,5.2,5.0,2.9
3028366,standard,BR,mobile,6,51.97,53.03,48.55,0.0
3028367,premium,US,mobile,34,16.55,13.59,13.02,17.33
3028368,standard,DE,mobile,2,12.29,13.35,15.45,0.0
3028369,free,US,mobile,23,12.41,11.95,12.61,14.45
3028370,standard,ES,tv,53,14.66,14.49,15.23,16.72
3028371,standard,US,tv,27,7.64,7.67,7.35,6.66
3028372,free,FR,tv,37,9.8,9.29,9.24,9.47
3028373,standard,GB,tv,30,8.99,9.37,8.85,8.68
3028374,free,CA,tv,25,29.88,29.85,27.08,26.27
3028375,free,NL,tv,7,30.57,32.02,33.04,31.62
3028376,standard,CA,tv,24,5.55,6.86,7.37,9.72
3028377,free,DE,tv,25,23.51,19.72,18.03,17.78
3028378,free,GB,tv,36,7.11,9.34,9.99,11.63
3028379,free,BR,tv,28,12.93,11.58,13.02,9.07
3028380,standard,US,mobile,3,17.53,17.07,17.64,13.97
3028381,premium,FR,tv,37,23.18,21.06,22.49,21.04
3028382,standard,FR,mobile,26,7.08,6.65,6.78,6.9
3028383,standard,AU,tv,15,2.36,2.24,2.99,0.0
3028384,free,BR,mobile,20,6.97,7.02,7.83,7.47
3028385,standard,US,tv,51,6.11,6.27,6.47,0.0
3028386,free,BR,web,54,24.31,26.85,27.76,18.93
3028387,free,IT,mobile,25,16.3,18.29,18.63,19.82
3028388,standard,DE,web,54,32.98,35.28,35.5,34.36
3028389,free,FR,tv,14,9.74,10.97,10.22,9.72
3028390,premium,IT,mobile,3,29.78,27.3,30.55,32.11
3028391,free,US,tv,34,20.97,20.11,17.95,20.27
3028392,standard,US,tv,38,5.22,5.47,5.38,6.48
3028393,free,GB,web,26,8.04,7.52,7.06,4.23
3028394,standard,US,tv,12,0.95,1.14,1.27,12.16
3028395,standard,IT,mobile,11,20.13,17.41,16.96,23.13
3028396,free,US,mobile,4,35.59,35.58,32.43,24.31
3028397,premium,BR,tv,51,12.01,13.01,13.35,10.71
3028398,standard,DE,tv,22,11.69,12.31,13.94,17.12
3028399,free,DE,web,36,21.13,21.02,21.54,21.72
3028400,standard,FR,mobile,10,6.09,6.04,5.85,8.34
3028401,free,FR,web,46,12.75,11.94,12.66,12.25
3028402,standard,US,mobile,34,8.13,7.8,8.68,8.78
3028403,free,US,tv,49,12.18,12.29,13.43,14.88
3028404,standard,FR,tv,35,4.91,6.13,6.71,2.78
3028405,free,DE,tv,24,34.16,39.94,45.48,0.0
3028406,standard,GB,web,14,29.18,30.84,30.07,27.17
3028407,premium,BR,tv,56,5.7,5.43,4.86,4.39
3028408,premium,DE,tv,59,49.93,52.71,50.75,49.69
3028409,standard,US,web,4,11.02,11.25,11.44,14.27
3028410,standard,JP,tv,10,17.2,15.94,15.7,15.22
3028411,standard,DE,mobile,15,19.19,18.57,17.92,15.63
3028412,free,US,mobile,57,19.6,20.55,19.12,13.51
3028413,standard,FR,tv,12,2.77,2.98,3.32,5.27
3028414,standard,US,tv,16,17.17,20.97,20.51,16.69
3028415,free,IT,mobile,11,8.61,9.09,8.82,0.0
3028416,standard,US,tv,37,46.16,43.31,42.79,0.0
3028417,free,US,mobile,46,2.72,2.53,2.42,2.19
3028418,standard,FR,mobile,36,9.95,10.73,10.35,7.34
3028419,free,US,tv,6,3.78,4.69,4.86,3.53
3028420,premium,ES,mobile,59,12.01,14.68,15.18,10.07
3028421,free,US,mobile,13,10.17,9.22,8.83,11.54
3028422,free,FR,tv,31,11.35,10.29,9.93,13.66
3028423,standard,NL,mobile,12,2.28,3.21,3.28,5.57
3028424,free,IT,web,10,6.55,7.28,7.61,13.6
3028425,free,CA,mobile,47,20.5,20.62,21.12,18.75
3028426,standard,FR,tv,16,11.22,13.24,14.17,9.51
3028427,premium,ES,tv,51,11.28,13.48,12.65,11.33
3028428,standard,US,web,3,7.09,7.22,7.28,5.04
